timestamp,latencia_rtt_ms,jitter_ms,perdida_paquetes_pct,throughput_descarga_mbps,estado_latencia,estado_jitter,estado_perdida,estado_throughput,num_umbrales_superados,etiqueta_conectividad,latencia_rtt_ms_t-1,jitter_ms_t-1,perdida_paquetes_pct_t-1,throughput_descarga_mbps_t-1,latencia_rtt_ms_t-2,jitter_ms_t-2,perdida_paquetes_pct_t-2,throughput_descarga_mbps_t-2,latencia_rtt_ms_t-3,jitter_ms_t-3,perdida_paquetes_pct_t-3,throughput_descarga_mbps_t-3,latencia_rtt_ms_t-4,jitter_ms_t-4,perdida_paquetes_pct_t-4,throughput_descarga_mbps_t-4,latencia_rtt_ms_t-5,jitter_ms_t-5,perdida_paquetes_pct_t-5,throughput_descarga_mbps_t-5,latencia_rtt_ms_t-6,jitter_ms_t-6,perdida_paquetes_pct_t-6,throughput_descarga_mbps_t-6,latencia_rtt_ms_t-7,jitter_ms_t-7,perdida_paquetes_pct_t-7,throughput_descarga_mbps_t-7,latencia_rtt_ms_t-8,jitter_ms_t-8,perdida_paquetes_pct_t-8,throughput_descarga_mbps_t-8,latencia_rtt_ms_t-9,jitter_ms_t-9,perdida_paquetes_pct_t-9,throughput_descarga_mbps_t-9,latencia_rtt_ms_t-10,jitter_ms_t-10,perdida_paquetes_pct_t-10,throughput_descarga_mbps_t-10,etiqueta_futura,latencia_rtt_ms_mean_10,latencia_rtt_ms_std_10,latencia_rtt_ms_max_10,latencia_rtt_ms_min_10,jitter_ms_mean_10,jitter_ms_std_10,jitter_ms_max_10,jitter_ms_min_10,perdida_paquetes_pct_mean_10,perdida_paquetes_pct_std_10,perdida_paquetes_pct_max_10,perdida_paquetes_pct_min_10,throughput_descarga_mbps_mean_10,throughput_descarga_mbps_std_10,throughput_descarga_mbps_max_10,throughput_descarga_mbps_min_10,latencia_rtt_ms_mean_30,latencia_rtt_ms_std_30,latencia_rtt_ms_max_30,latencia_rtt_ms_min_30,jitter_ms_mean_30,jitter_ms_std_30,jitter_ms_max_30,jitter_ms_min_30,perdida_paquetes_pct_mean_30,perdida_paquetes_pct_std_30,perdida_paquetes_pct_max_30,perdida_paquetes_pct_min_30,throughput_descarga_mbps_mean_30,throughput_descarga_mbps_std_30,throughput_descarga_mbps_max_30,throughput_descarga_mbps_min_30
2026-04-13 13:08:58,20.663,0.96,0.0,32.397,0,0,0,0,0,normal,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,20.535,1.115,0.0,36.172,20.875,1.184,0.0,30.405,21.014,1.243,0.0,34.075,21.673,2.132,0.0,36.172,22.969,8.172,0.0,35.857,degradada,20.7037,0.4092220398976529,21.673,20.236,0.9485999999999999,0.5329838855403699,2.132,0.193,0.0,0.0,0.0,0.0,35.113099999999996,2.906301332162822,38.898,30.405,21.011599999999998,0.8230647352990988,23.149,20.222,1.5609000000000002,1.7345358784991862,8.172,0.193,0.0,0.0,0.0,0.0,35.542966666666665,4.428986219202473,40.366,17.091
2026-04-13 13:09:28,22.322,3.74,0.0,34.285,0,0,0,0,0,normal,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,20.535,1.115,0.0,36.172,20.875,1.184,0.0,30.405,21.014,1.243,0.0,34.075,21.673,2.132,0.0,36.172,normal,20.7686,0.5910815323946255,22.322,20.236,1.1094,0.9826018974703443,3.74,0.193,0.0,0.0,0.0,0.0,34.924400000000006,2.891129929052775,38.898,30.405,20.984033333333333,0.7604785916631913,22.969,20.222,1.5331000000000001,1.6907083467591175,8.172,0.193,0.0,0.0,0.0,0.0,35.37873333333334,4.379313227006064,40.366,17.091
2026-04-13 13:09:58,20.266,0.265,0.0,37.011,0,0,0,0,0,normal,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,20.535,1.115,0.0,36.172,20.875,1.184,0.0,30.405,21.014,1.243,0.0,34.075,normal,20.6938,0.6037688668726354,22.322,20.236,1.0115999999999998,1.0159326530725459,3.74,0.193,0.0,0.0,0.0,0.0,35.218,2.943884433117855,38.898,30.405,20.97726666666667,0.7661016827928461,22.969,20.222,1.5269333333333335,1.6951266646487655,8.172,0.193,0.0,0.0,0.0,0.0,35.4032,4.386549184920251,40.366,17.091
2026-04-13 13:10:28,20.528,0.821,0.0,33.343,0,0,0,0,0,normal,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,20.535,1.115,0.0,36.172,20.875,1.184,0.0,30.405,normal,20.6591,0.6021670958059253,22.322,20.236,0.9753000000000001,1.0155732973280172,3.74,0.193,0.0,0.0,0.0,0.0,35.5118,2.527308001279514,38.898,31.559,20.9443,0.7633493866370612,22.969,20.222,1.5052333333333334,1.7000139488970762,8.172,0.193,0.0,0.0,0.0,0.0,35.22853333333333,4.359811137425955,40.366,17.091
2026-04-13 13:10:58,29.361,8.542,0.0,35.648,0,0,0,0,0,normal,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,20.535,1.115,0.0,36.172,normal,21.5417,2.8123000097081454,29.361,20.236,1.718,2.6034571460145703,8.542,0.193,0.0,0.0,0.0,0.0,35.4594,2.517512008136053,38.898,31.559,21.231166666666663,1.7143873557686515,29.361,20.222,1.7526333333333333,2.128159743865602,8.542,0.193,0.0,0.0,0.0,0.0,35.10273333333334,4.288503725345157,40.366,17.091
2026-04-13 13:11:28,20.758,1.187,0.0,36.801,0,0,0,0,0,normal,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,20.236,0.193,0.0,37.011,normal,21.593899999999998,2.7901287684629223,29.361,20.266,1.8174,2.5573300834226975,8.542,0.265,0.0,0.0,0.0,0.0,35.4384,2.503970589106274,38.898,31.559,21.2378,1.71208035176705,29.361,20.222,1.7638333333333334,2.124131369459161,8.542,0.193,0.0,0.0,0.0,0.0,35.14816666666666,4.299384246877602,40.366,17.091
2026-04-13 13:11:58,20.439,0.669,0.0,37.43,0,0,0,0,0,normal,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,20.583,0.869,0.0,38.583,normal,21.579500000000003,2.7962905687006896,29.361,20.266,1.7974,2.5663375200253493,8.542,0.265,0.0,0.0,0.0,0.0,35.323100000000004,2.3658176622701093,38.898,31.559,21.243533333333332,1.7090025066360772,29.361,20.222,1.7730000000000001,2.1186022067279717,8.542,0.193,0.0,0.0,0.0,0.0,35.06776666666667,4.230583270158806,40.366,17.091
2026-04-13 13:12:28,20.736,1.094,0.0,17.509,0,0,0,0,0,normal,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,20.338,0.505,0.0,35.859,normal,21.6193,2.779438354564936,29.361,20.266,1.8562999999999998,2.5400038517076777,8.542,0.265,0.0,0.0,0.0,0.0,33.4881,6.089668472092531,38.898,17.509,21.25086666666667,1.7062427917034901,29.361,20.222,1.7922333333333333,2.109405794472682,8.542,0.193,0.0,0.0,0.0,0.0,34.33733333333334,5.227190722613373,40.366,17.091
2026-04-13 13:12:58,20.248,0.548,10.0,35.857,0,0,1,0,1,degradada,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,20.518,0.531,0.0,38.898,normal,21.5923,2.7926055157910583,29.361,20.248,1.8579999999999999,2.5390237844102503,8.542,0.265,1.0,3.162277660168388,10.0,0.0,33.184000000000005,5.861138114734861,37.43,17.509,21.1957,1.7111785845282665,29.361,20.222,1.7231666666666667,2.1152810538529914,8.542,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.312866666666665,5.217988043584338,40.366,17.091
2026-04-13 13:13:28,23.756,11.027,0.0,37.22,0,0,0,0,0,normal,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,20.602,0.754,0.0,31.559,normal,21.9077,2.8459316401066084,29.361,20.248,2.8853,3.805231312872748,11.027,0.265,1.0,3.162277660168388,10.0,0.0,33.7501,5.959310538979976,37.43,17.509,21.29733333333333,1.7706638211948647,29.361,20.222,2.0451333333333332,2.7106641218743706,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.3443,5.233046651017429,40.366,17.091
2026-04-13 13:13:58,22.511,7.697,0.0,39.212,0,0,0,0,0,normal,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,20.663,0.96,0.0,32.397,normal,22.0925,2.815968838634377,29.361,20.248,3.5589999999999997,4.016978245179429,11.027,0.265,1.0,3.162277660168388,10.0,0.0,34.4316,6.173217137135235,39.212,17.509,21.311066666666665,1.7786756005034563,29.361,20.222,2.1592333333333333,2.874792258562833,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.55050000000001,5.300746777252455,40.366,17.091
2026-04-13 13:14:28,20.526,0.913,0.0,34.914,0,0,0,0,0,normal,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,22.322,3.74,0.0,34.285,normal,21.9129,2.8566844593269116,29.361,20.248,3.2763,4.101414256085659,11.027,0.265,1.0,3.162277660168388,10.0,0.0,34.4945,6.174761736293792,39.212,17.509,21.311266666666665,1.7785839181481702,29.361,20.222,2.1536333333333335,2.8771277281996976,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.4876,5.284291180731734,40.366,17.091
2026-04-13 13:14:58,20.763,1.298,0.0,36.696,0,0,0,0,0,normal,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,20.266,0.265,0.0,37.011,normal,21.962600000000002,2.8290380069211367,29.361,20.248,3.3796,4.029521951246599,11.027,0.548,1.0,3.162277660168388,10.0,0.0,34.46300000000001,6.161286391655392,39.212,17.509,21.314433333333334,1.7774833561756644,29.361,20.222,2.1729333333333334,2.8691030429861004,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.65186666666667,5.2734192449808,40.366,17.091
2026-04-13 13:15:28,20.422,0.578,0.0,36.801,0,0,0,0,0,normal,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,20.528,0.821,0.0,33.343,normal,21.952,2.835202363959991,29.361,20.248,3.3552999999999997,4.0473591952751375,11.027,0.548,1.0,3.162277660168388,10.0,0.0,34.808800000000005,6.1884221431815885,39.212,17.509,21.25166666666667,1.7745421037645808,29.361,20.222,2.123733333333333,2.8838304500049166,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,35.30886666666667,4.109471110641343,40.366,17.509
2026-04-13 13:15:58,20.294,0.753,0.0,24.744,0,0,0,0,0,normal,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,29.361,8.542,0.0,35.648,normal,21.0453,1.15373721740559,23.756,20.248,2.5764,3.6701998795131687,11.027,0.548,1.0,3.162277660168388,10.0,0.0,33.718399999999995,6.939222966426111,39.212,17.509,21.243800000000004,1.7783705908760956,29.361,20.222,2.1294333333333335,2.880845525828468,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.98036666666667,4.539557782529043,40.366,17.509
2026-04-13 13:16:28,20.432,0.709,0.0,34.494,0,0,0,0,0,normal,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,20.758,1.187,0.0,36.801,normal,21.012700000000002,1.1672833656467876,23.756,20.248,2.5286,3.6933454632804184,11.027,0.548,1.0,3.162277660168388,10.0,0.0,33.487700000000004,6.863285948516854,39.212,17.509,21.2508,1.7746192481020748,29.361,20.236,2.141433333333333,2.873914939871557,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.82646666666667,4.472459114774984,40.366,17.509
2026-04-13 13:16:58,20.05,0.21,0.0,35.963,0,0,0,0,0,normal,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,20.439,0.669,0.0,37.43,normal,20.9738,1.1946864582364196,23.756,20.05,2.4827,3.721766786236621,11.027,0.21,1.0,3.162277660168388,10.0,0.0,33.340999999999994,6.784888585018097,39.212,17.509,21.22236666666667,1.7871730032513538,29.361,20.05,2.1202666666666667,2.886105118326554,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.74263333333333,4.424972226550992,40.366,17.509
2026-04-13 14:09:57,21.018,2.91,0.0,38.478,0,0,0,0,0,normal,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,20.736,1.094,0.0,17.509,normal,21.002000000000002,1.1917743075600091,23.756,20.05,2.6643,3.6906525183406256,11.027,0.21,1.0,3.162277660168388,10.0,0.0,35.4379,4.028772447449899,39.212,24.744,21.180600000000002,1.7764302949949227,29.361,20.05,2.0635,2.851930776716042,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.8859,4.475418087578095,40.366,17.509
2026-04-13 14:10:27,21.645,3.322,0.0,38.793,0,0,0,0,0,normal,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,20.248,0.548,10.0,35.857,normal,21.1417,1.1753347561648082,23.756,20.05,2.9417,3.6174358644426756,11.027,0.21,0.0,0.0,0.0,0.0,35.7315,4.167308063966255,39.212,24.744,21.2254,1.770419716419272,29.361,20.05,2.1611333333333334,2.842892222458228,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.833466666666666,4.417844307627565,39.212,17.509
2026-04-13 14:10:57,21.794,4.804,0.0,31.663,0,0,0,0,0,normal,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,23.756,11.027,0.0,37.22,normal,20.945500000000003,0.7915310411152829,22.511,20.05,2.3193999999999995,2.403610534180405,7.697,0.21,0.0,0.0,0.0,0.0,35.175799999999995,4.314666764523879,39.212,24.744,21.2625,1.7702798872445709,29.361,20.05,2.2915,2.872255916824239,11.027,0.193,0.3333333333333333,1.8257418583505776,10.0,0.0,34.794999999999995,4.440970816511178,39.212,17.509
2026-04-13 14:11:27,21.246,2.48,10.0,27.05,0,0,1,0,1,degradada,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,22.511,7.697,0.0,39.212,normal,20.819000000000003,0.5886123041566786,21.794,20.05,1.7976999999999996,1.5048659630312127,4.804,0.21,1.0,3.162277660168388,10.0,0.0,33.9596,4.743339592406043,38.793,24.744,21.205066666666664,1.7407094061485133,29.361,20.05,2.101766666666667,2.64979542064517,11.027,0.193,0.6666666666666666,2.537081317024641,10.0,0.0,34.50143333333334,4.654312688126051,39.212,17.509
2026-04-13 14:11:57,22.304,3.676,0.0,13.945,0,0,0,0,0,normal,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,20.526,0.913,0.0,34.914,normal,20.9968,0.739476361386238,22.304,20.05,2.074,1.5763352012467917,4.804,0.21,1.0,3.162277660168388,10.0,0.0,31.8627,7.875396794941523,38.793,13.945,21.226099999999995,1.750344091258441,29.361,20.05,2.153233333333333,2.665351690366784,11.027,0.193,0.6666666666666666,2.537081317024641,10.0,0.0,33.760533333333335,5.964042673899366,39.212,13.945
2026-04-13 14:12:27,22.395,5.635,0.0,17.09,0,0,0,0,0,normal,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,20.763,1.298,0.0,36.696,normal,21.16,0.8534496015479296,22.395,20.05,2.5077,1.9020772884228594,5.635,0.21,1.0,3.162277660168388,10.0,0.0,29.902099999999997,8.910849971305103,38.793,13.945,21.272133333333336,1.7626899258193287,29.361,20.05,2.2996333333333334,2.733382866597728,11.027,0.193,0.6666666666666666,2.537081317024641,10.0,0.0,33.19436666666667,6.694608734071001,39.212,13.945
2026-04-13 14:12:57,21.569,1.707,0.0,5.557,0,0,0,0,0,normal,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,20.422,0.578,0.0,36.801,degradada,21.274700000000003,0.8196518299755625,22.395,20.05,2.6205999999999996,1.805885329207015,5.635,0.21,1.0,3.162277660168388,10.0,0.0,26.7777,11.36319372213037,38.793,5.557,21.29526666666667,1.7618520610226558,29.361,20.05,2.317066666666667,2.727683960526486,11.027,0.193,0.6666666666666666,2.537081317024641,10.0,0.0,32.366099999999996,8.37726499829898,39.212,5.557
2026-04-13 14:13:27,30.586,24.81,0.0,13.106,0,0,0,0,0,normal,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,20.294,0.753,0.0,24.744,normal,22.3039,3.003562161120581,30.586,20.05,5.026299999999999,7.151989731693153,24.81,0.21,1.0,3.162277660168388,10.0,0.0,25.6139,12.16248642753595,38.793,5.557,21.6303,2.4381441380286297,30.586,20.05,3.1069000000000004,4.9184365286353415,24.81,0.193,0.6666666666666666,2.537081317024641,10.0,0.0,31.59723333333333,9.047595213678383,39.212,5.557
2026-04-13 14:13:57,20.954,1.347,0.0,11.743,0,0,0,0,0,normal,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,20.432,0.709,0.0,34.494,normal,22.3561,2.9717829085778322,30.586,20.05,5.0901,7.111931124683666,24.81,0.21,1.0,3.162277660168388,10.0,0.0,23.3388,12.44150569487276,38.793,5.557,21.65423333333333,2.4274861650443103,30.586,20.05,3.145366666666667,4.899336911386268,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,30.754966666666668,9.680249556783682,39.212,5.557
2026-04-13 14:14:27,21.501,2.265,0.0,17.509,0,0,0,0,0,normal,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,20.05,0.21,0.0,35.963,normal,22.5012,2.880702105803713,30.586,20.954,5.295599999999999,6.983787498359626,24.81,1.347,1.0,3.162277660168388,10.0,0.0,21.4934,11.707930391168192,38.793,5.557,21.684833333333334,2.4192890959447975,30.586,20.05,3.1919,4.883574873121828,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,30.052500000000002,9.855653825474382,39.212,5.557
2026-04-13 14:14:57,21.149,1.569,0.0,15.412,0,0,0,0,0,normal,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,21.018,2.91,0.0,38.478,normal,22.5143,2.873496671719309,30.586,20.954,5.161499999999999,7.04727072860439,24.81,1.347,1.0,3.162277660168388,10.0,0.0,19.186799999999998,10.159743323529138,38.793,5.557,21.711866666666666,2.408226314423446,30.586,20.05,3.2273666666666667,4.867224795071076,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,29.370933333333333,10.14307350187159,39.212,5.557
2026-04-13 14:15:27,20.663,0.954,0.0,15.622,0,0,0,0,0,normal,21.149,1.569,0.0,15.412,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,21.645,3.322,0.0,38.793,degradada,22.4161,2.922860944376203,30.586,20.663,4.9247,7.154911103572294,24.81,0.954,1.0,3.162277660168388,10.0,0.0,16.8697,7.480334633779945,31.663,5.557,21.7167,2.405891965186343,30.586,20.05,3.2414666666666667,4.8597512263095055,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,28.595066666666664,10.278510152785836,39.212,5.557
2026-04-13 14:15:57,23.009,5.485,0.0,14.783,0,0,0,0,0,normal,20.663,0.954,0.0,15.622,21.149,1.569,0.0,15.412,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,21.794,4.804,0.0,31.663,normal,22.5376,2.9193786325448974,30.586,20.663,4.9928,7.156875230621863,24.81,0.954,1.0,3.162277660168388,10.0,0.0,15.181700000000001,5.38122051521097,27.05,5.557,21.796933333333335,2.407570888152941,30.586,20.05,3.3991666666666664,4.853005290599036,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,28.035866666666667,10.564077882089505,39.212,5.557
2026-04-13 14:16:27,24.455,7.108,0.0,2.936,0,0,0,0,0,normal,23.009,5.485,0.0,14.783,20.663,0.954,0.0,15.622,21.149,1.569,0.0,15.412,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,21.246,2.48,10.0,27.05,normal,22.8585,2.937938969592206,30.586,20.663,5.455599999999999,7.12589827787968,24.81,0.954,0.0,0.0,0.0,0.0,12.7703,4.848481229552913,17.509,2.936,21.923333333333336,2.445232762793794,30.586,20.05,3.6041000000000003,4.876205883394268,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,27.053833333333337,11.474776899892268,39.212,2.936
2026-04-13 14:16:57,20.973,1.161,0.0,8.178,0,0,0,0,0,normal,24.455,7.108,0.0,2.936,23.009,5.485,0.0,14.783,20.663,0.954,0.0,15.622,21.149,1.569,0.0,15.412,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,22.304,3.676,0.0,13.945,normal,22.7254,2.9954382428663635,30.586,20.663,5.2040999999999995,7.239167592572736,24.81,0.954,0.0,0.0,0.0,0.0,12.1936,5.032708596989866,17.509,2.936,21.87836666666667,2.450047662892921,30.586,20.05,3.518133333333333,4.896419140086947,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,26.183600000000002,11.88991571154265,39.212,2.936
2026-04-13 14:17:27,22.625,2.167,0.0,8.493,0,0,0,0,0,normal,20.973,1.161,0.0,8.178,24.455,7.108,0.0,2.936,23.009,5.485,0.0,14.783,20.663,0.954,0.0,15.622,21.149,1.569,0.0,15.412,21.501,2.265,0.0,17.509,20.954,1.347,0.0,11.743,30.586,24.81,0.0,13.106,21.569,1.707,0.0,5.557,22.395,5.635,0.0,17.09,normal,22.7484,2.9935018215653737,30.586,20.663,4.8572999999999995,7.299052648576307,24.81,0.954,0.0,0.0,0.0,0.0,11.3339,4.833704225998707,17.509,2.936,21.956999999999997,2.4343200707320536,30.586,20.05,3.5815333333333332,4.8650576403251025,24.81,0.21,0.6666666666666666,2.537081317024641,10.0,0.0,25.233,12.131958792294583,39.212,2.936
